{0, 0}
{0.0007598482398872354, 0.0006501004940317077}
{0.001519696593861942, 0.0013002008547160634}
{0.0022795452900987393, 0.0019503008153584547}
{0.0030393945567711417, 0.0026004001092647102}
{0.003799244622050725, 0.0032504984697415023}
{0.004559095714106297, 0.003900595630096749}
{0.005318948061103064, 0.004550691323640018}
{0.0060788018912018025, 0.005200785283682932}
{0.006838657432558026, 0.005850877243539566}
{0.007598514913321155, 0.006500966936526858}
{0.008358374561633684, 0.007151054095965006}
{0.009118236605630353, 0.007801138455177874}
{0.009878101273437315, 0.008451219747493395}
{0.010637968793171302, 0.009101297706243973}
{0.011397839392938801, 0.00975137206476689}
{0.012157713300835217, 0.010401442556404704}
{0.012917590744944044, 0.011051508914505659}
{0.013677471953336032, 0.01170157087242408}
{0.01443735715406836, 0.012351628163520787}
{0.015197246575183804, 0.013001680521163489}
{0.015957140444709902, 0.013651727678727193}
{0.01671703899065813, 0.014301769369594609}
{0.01747694244102306, 0.014951805327156549}
{0.01823685102378155, 0.015601835284812335}
{0.01899676496689189, 0.0162518589759702}
{0.01975668449829298, 0.0169018761340477}
{0.020516609845903505, 0.0175518864924721}
{0.021276541237621103, 0.018201889784680805}
{0.022036478901321526, 0.018851885744121742}
{0.02279642306485782, 0.01950187410425377}
{0.023556373956059487, 0.020151854598547094}
{0.024316331802731656, 0.02080182696048366}
{0.02507629683265426, 0.021451790923557562}
{0.025836269273581198, 0.02210174622127545}
{0.026596249353239506, 0.022751692587156938}
{0.02735623729932853, 0.023401629754734993}
{0.028116233339519094, 0.024051557457556362}
{0.02887623770145267, 0.024701475429181965}
{0.02963625061274055, 0.025351383403187305}
{0.03039627230096301, 0.02600128111316287}
{0.03115630299366849, 0.02665116829271454}
{0.03191634291837277, 0.027301044675464}
{0.0326763923025581, 0.02795090999504914}
{0.03343645137367244, 0.02860076398512446}
{0.03419652035912856, 0.029250606379361478}
{0.034956599486303266, 0.029900436911449148}
{0.03571668898253653, 0.030550255315094248}
{0.03647678907513068, 0.0312000613240218}
{0.0372368999913496, 0.03184985467197547}
{0.03799702195841782, 0.032499635092718}
{0.038757155203519786, 0.033149402320031565}
{0.039517299953798955, 0.03379915608771823}
{0.04027745643635701, 0.034448896129600344}
{0.04103762487825301, 0.035098622179520936}
{0.04179780550650256, 0.03574833397134413}
{0.04255799854807703, 0.03639803123895557}
{0.04331820422990264, 0.037047713716262795}
{0.04407842277885971, 0.03769738113719569}
{0.04483865442178181, 0.03834703323570686}
{0.0455988993854549, 0.03899666974577206}
{0.046359157896616564, 0.039646290401390595}
{0.04711943018195511, 0.040295894936585745}
{0.047879716468108804, 0.040945483085405146}
{0.04864001698166502, 0.04159505458192124}
{0.0494003319491594, 0.04224460916023166}
{0.05016066159707505, 0.042894146554459625}
{0.050921006151841704, 0.043543666498754414}
{0.05168136583983489, 0.044193168727291704}
{0.05244174088737511, 0.04484265297427403}
{0.05320213152072703, 0.04549211897393119}
{0.05396253796609862, 0.04614156646052063}
{0.05472296044964037, 0.04679099516832789}
{0.05548339919744441, 0.047440404831667005}
{0.05624385443554374, 0.048089795184880914}
{0.05700432638991138, 0.04873916596234188}
{0.057764815286459534, 0.04938851689845191}
{0.058525321351038787, 0.050037847727643144}
{0.059285844809437264, 0.0506871581843783}
{0.060046385887379816, 0.051336448003151076}
{0.06080694481052718, 0.05198571691848656}
{0.06156752180447519, 0.05263496466494165}
{0.062328117094753895, 0.05328419097710548}
{0.0630887309068268, 0.05393339558959982}
{0.06384936346608999, 0.0545825782370795}
{0.06461001499787135, 0.05523173865423282}
